17042, 1571306241, H, 7201, 9401_N, 9401_05, 9401_50, 9401_95, 9402_N, 9402_05, 9402_50, 9402_95, 9403_N, 9403_05, 9403_50, 9403_95, 9404_N, 9404_05, 9404_50, 9404_95, 9405_N, 9405_05, 9405_50, 9405_95, 9406_N, 9406_05, 9406_50, 9406_95, 9407_N, 9407_05, 9407_50, 9407_95, 9408_N, 9408_05, 9408_50, 9408_95, 9409_N, 9409_05, 9409_50, 9409_95, 9410_N, 9410_05, 9410_50, 9410_95, 9411_N, 9411_05, 9411_50, 9411_95, 9412_N, 9412_05, 9412_50, 9412_95, 9413_N, 9413_05, 9413_50, 9413_95, 9414_N, 9414_05, 9414_50, 9414_95, 9415_N, 9415_05, 9415_50, 9415_95, 9416_N, 9416_05, 9416_50, 9416_95, 9417_N, 9417_05, 9417_50, 9417_95, 9418_N, 9418_05, 9418_50, 9418_95, 9419_N, 9419_05, 9419_50, 9419_95, 42443
17087, 1571311465, E, 6013, 6013, 61749
17088, 1571311478, E, 6012, 6012, 30053
17089, 1571311484, E, 6006, 23, 0, 2202, 2200, 47227
17090, 1571311490, E, 6006, 2, 0, 2002, 2001, 28754
17091, 1571311535, E, 6000, 2425, 0, 0, -1, 19492
17092, 1571311537, E, 6001, 6001, 45177
17093, 1571311545, M, 7201, 1200, 4, 10, 19, 1200, 8, 12, 12, 1200, 14, 20, 20, 1200, 3, 10, 10, 1200, -34, -26, -20, 1200, 229, 338, 343, 1200, 38, 51, 127, 1200, 13, 15, 21, 1200, 0, 0, 0, 1200, 0, 0, 8, 1200, 21, 21, 21, 0, NA, NA, NA, 1200, 100, 100, 100, 1200, 100, 100, 100, 1200, 0, 0, 0, 1200, 100, 100, 100, 1200, 100, 100, 100, 1200, 0, 0, 0, 1200, 0, 0, 0, 23317
17094, 1571311554, E, 6000, 2440, 10, 0, -1, 06213
17095, 1571311557, E, 6000, 2438, 25, 24, -1, 64961
17096, 1571311563, E, 6000, 2441, 2, -25076, -1, 16729
17097, 1571311597, E, 6026, 6026, 42722
17098, 1571311633, E, 6028, 2440, -1, 25938
17099, 1571311640, E, 6028, 2441, -1, 56430
17100, 1571311674, E, 6001, 6001, 21084
17101, 1571311691, E, 6006, 65, 1, 25, 2150, 25, 2151, 14041
17102, 1571311691, E, 6028, 2438, -1, 62978
17103, 1571311734, E, 6026, 6026, 13064
17104, 1571311738, E, 6002, 6002, 32336
17105, 1571311738, E, 6028, 2425, -1, 26902
17106, 1571311739, E, 6002, 6002, 40031
17107, 1571311739, E, 6002, 6002, 38208
17108, 1571311739, E, 6002, 6002, 58085
17109, 1571311786, E, 6006, 8, 0, 2025, 2026, 64734
17110, 1571311790, E, 6006, 9, 0, 2025, 2026, 20099
17111, 1571311797, E, 6006, 24, 2, 2227, 2229, 27215
17112, 1571311809, E, 6006, 24, 2, 2229, 2228, 47336
17113, 1571311817, E, 6006, 14, 2, 2075, 2076, 59497
17114, 1571311822, E, 6006, 13, 2, 2050, 2055, 32080
17115, 1571311829, E, 6006, 25, 2, 12, 0, 20, 0, 26144
17116, 1571311834, E, 6006, 28, 2, 500, 0, 450, 0, 33160
17117, 1571311843, E, 6006, 30, 2, 5, 0, 10, 0, 55513
17118, 1571311852, E, 6006, 34, 2, 20, 2150, 80, 2150, 56003
17119, 1571311857, M, 7201, 1200, -7, 5, 14, 1200, 0, 7, 8, 1200, 0, 14, 15, 1200, 0, 5, 6, 1200, -40, -40, -11, 1200, 0, 154, 159, 1200, 0, 19, 24, 1200, 12, 12, 24, 1200, 0, 0, 1, 1200, 9, 25, 25, 1200, 21, 21, 21, 0, NA, NA, NA, 1200, 100, 100, 100, 1200, 100, 100, 100, 1200, 0, 0, 0, 1200, 100, 100, 100, 1200, 99, 100, 100, 1200, 0, 0, 0, 1200, 0, 0, 0, 33888
17120, 1571311860, E, 6006, 42, 2, 2151, 2150, 25309
17121, 1571311893, E, 6006, 24, 3, 2227, 2229, 43890
17122, 1571311901, E, 6006, 14, 3, 2075, 2076, 09252
17123, 1571311911, E, 6006, 25, 3, 12, 0, 18, 0, 28607
17124, 1571311917, E, 6006, 28, 3, 500, 0, 450, 0, 62694
17125, 1571311946, E, 6006, 67, 3, 10, 2150, 10, 2151, 20535
17126, 1571311964, E, 6006, 33, 3, 10, 0, 12, 0, 49565
