17308, 1571321476, H, 7201, 9401_N, 9401_05, 9401_50, 9401_95, 9402_N, 9402_05, 9402_50, 9402_95, 9403_N, 9403_05, 9403_50, 9403_95, 9404_N, 9404_05, 9404_50, 9404_95, 9405_N, 9405_05, 9405_50, 9405_95, 9406_N, 9406_05, 9406_50, 9406_95, 9407_N, 9407_05, 9407_50, 9407_95, 9408_N, 9408_05, 9408_50, 9408_95, 9409_N, 9409_05, 9409_50, 9409_95, 9410_N, 9410_05, 9410_50, 9410_95, 9411_N, 9411_05, 9411_50, 9411_95, 9412_N, 9412_05, 9412_50, 9412_95, 9413_N, 9413_05, 9413_50, 9413_95, 9414_N, 9414_05, 9414_50, 9414_95, 9415_N, 9415_05, 9415_50, 9415_95, 9416_N, 9416_05, 9416_50, 9416_95, 9417_N, 9417_05, 9417_50, 9417_95, 9418_N, 9418_05, 9418_50, 9418_95, 9419_N, 9419_05, 9419_50, 9419_95, 32284
17309, 1571321476, C, 7000, "NOT_SETR", "113016", 2752, 13001, 07439
17310, 1571321476, S, 5001, 0, 0, 2026, 2026, 2026, 2026, 1, 2026, 1, 1, 1, 2176, 2200, -180, -180, 30, 44009
17311, 1571321476, S, 5002, 1, "Preset 1", 2055, 3061, 2076, 2229, 30, 10, 0, 200, 10, 10, 10, 12, 40, 1, 0, 25, 15, 1, 12, 1, 0, 2250, 5, 2290, 0, 30, 46374
17312, 1571321476, S, 5003, 1, "Preset 1", 20, 1, 90, 0, 500, 0, 78, 0, 5, 1, 5, 1, 25, 0, 1, 0, 0, 2277, 2280, 29750
17313, 1571321476, S, 5002, 2, "Preset 2", 2055, 3061, 2076, 2228, 20, 13, 0, 450, 10, 10, 10, 10, 80, 1, 0, 25, 15, 4, 12, 1, 1, 2250, 5, 2290, 0, 30, 14999
17314, 1571321476, S, 5003, 2, "Preset 2", 20, 1, 90, 0, 500, 0, 80, 0, 5, 1, 5, 1, 25, 1, 1, 0, 0, 2277, 2280, 13299
17315, 1571321476, S, 5002, 3, "Preset 3", 2055, 3061, 2076, 2229, 18, 15, 0, 450, 10, 10, 10, 15, 50, 1, 0, 25, 15, 3, 12, 0, 1, 2250, 5, 2290, 0, 30, 60934
17316, 1571321477, S, 5003, 3, "Preset 3", 20, 1, 90, 0, 500, 0, 69, 0, 5, 0, 5, 1, 25, 1, 10, 0, 0, 2277, 2280, 13631
17317, 1571321477, S, 5002, 3, "Preset 3", 2055, 3061, 2076, 2229, 18, 15, 0, 450, 10, 10, 10, 15, 50, 1, 0, 25, 15, 3, 12, 0, 1, 2250, 5, 2290, 0, 30, 63492
17318, 1571321477, S, 5003, 3, "Preset 3", 20, 1, 90, 0, 500, 0, 69, 0, 5, 0, 5, 1, 25, 1, 10, 0, 0, 2277, 2280, 46555
17319, 1571321477, S, 5005, 0, "Preset 1", 15, 15, -22, 8, 23, 28, 1, 3, 1, 1, 40897
17320, 1571321477, S, 5005, 1, "Preset 2", 52, 52, -65, 38, 14, 8, 3, 4, 0, 0, 22136
17321, 1571321477, S, 5005, 2, "Preset 3", 36, 36, -42, 44, 10, 5, 2, 5, 0, 0, 42199
17322, 1571321477, S, 5004, 0, "Preset 1", 5, 0, 3075, 3125, 30, 90, 0, 19, 0, 1, 14384
17323, 1571321477, S, 5004, 1, "Preset 3", 60, 1, 3076, 3126, 21, 90, 0, 19, 0, 1, 03248
17324, 1571321477, S, 5004, 2, "Preset 3", 10, 1, 3077, 3127, 21, 90, 0, 19, 0, 1, 53764
17325, 1571321560, E, 6006, 29, 0, 2175, 2176, 21125
17326, 1571321788, M, 7201, 1200, 10, 11, 19, 1186, 12, 12, 14, 1186, 16, 16, 20, 1186, 10, 10, 10, 1174, -13, 10, 10, 1151, 199, 204, 471, 1151, 61, 61, 91, 1151, 20, 30, 30, 1186, 28, 29, 32, 1200, 0, 1, 16, 69, 21, 21, 21, 0, NA, NA, NA, 1200, 100, 100, 100, 1200, 61, 62, 63, 1200, 0, 0, 0, 1200, 100, 100, 100, 1200, 54, 55, 56, 1200, 0, 0, 0, 1200, 0, 0, 0, 41370
17327, 1571322100, M, 7201, 1200, 10, 11, 15, 1200, 12, 12, 12, 1200, 16, 16, 16, 1200, 10, 10, 10, 1200, 10, 10, 10, 1200, 199, 203, 206, 1200, 61, 61, 61, 1200, 30, 30, 30, 1200, 28, 29, 29, 1200, 0, 0, 0, 1200, 21, 21, 21, 0, NA, NA, NA, 1200, 100, 100, 100, 1200, 63, 64, 65, 1200, 0, 0, 0, 1200, 100, 100, 100, 1200, 56, 57, 58, 1200, 0, 0, 0, 1200, 0, 0, 0, 45990
